"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"13998050","JJ452011","10/15/2025 01:03:00 AM","039XX W ROOSEVELT RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","1132","011","24","29","03","1150123","1894416","2025","11/02/2025 03:41:09 PM","41.866184544","-87.724361483","POINT (-87.724361483 41.866184544)"
"13998078","JJ452022","10/15/2025 12:45:00 AM","009XX W 87TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","0613","006","21","71","03","1171644","1847147","2025","11/02/2025 03:41:09 PM","41.736027301","-87.646742401","POINT (-87.646742401 41.736027301)"
"13998322","JJ452228","10/15/2025 12:30:00 AM","055XX S ARCHER AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","0814","008","23","56","05","1144007","1869530","2025","11/02/2025 03:41:09 PM","41.798010614","-87.747437188","POINT (-87.747437188 41.798010614)"
"28917","JJ451965","10/14/2025 11:48:00 PM","000XX W 44TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0215","002","3","38","01A","1176921","1875852","2025","10/22/2025 03:42:01 PM","41.814679746","-87.626545144","POINT (-87.626545144 41.814679746)"
"13998070","JJ451969","10/14/2025 11:25:00 PM","011XX W 14TH PL","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1232","012","25","28","06","1169039","1893211","2025","11/02/2025 03:41:09 PM","41.862488717","-87.654954321","POINT (-87.654954321 41.862488717)"
"13998033","JJ451966","10/14/2025 11:20:00 PM","042XX S ARTESIAN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0921","009","12","58","03","1160728","1876402","2025","11/02/2025 03:41:09 PM","41.816539134","-87.685928007","POINT (-87.685928007 41.816539134)"
"13998030","JJ451939","10/14/2025 10:51:00 PM","019XX S HAMLIN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE NON-COMMERCIAL","false","false","1014","010","24","29","06","1151366","1889993","2025","11/02/2025 03:41:09 PM","41.854023025","-87.719914301","POINT (-87.719914301 41.854023025)"
"13998096","JJ451994","10/14/2025 10:46:00 PM","087XX S BUFFALO AVE","0334","ROBBERY","ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","0424","004","10","46","03","1199556","1847746","2025","11/02/2025 03:41:09 PM","41.737014462","-87.544464533","POINT (-87.544464533 41.737014462)"
"13999373","JJ453652","10/14/2025 09:53:00 PM","079XX S DR MARTIN LUTHER KING JR DR","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0624","006","6","44","05","1180279","1852393","2025","11/02/2025 03:41:09 PM","41.750229541","-87.614946609","POINT (-87.614946609 41.750229541)"
"13998014","JJ451907","10/14/2025 09:25:00 PM","122XX S MICHIGAN AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0532","005","9","53","03","1179043","1824005","2025","10/22/2025 03:42:01 PM","41.672357307","-87.620337216","POINT (-87.620337216 41.672357307)"
"13998457","JJ452466","10/14/2025 09:00:00 PM","087XX S ASHLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","2221","022","18","71","05","1167197","1846738","2025","11/02/2025 03:41:09 PM","41.735001142","-87.663046301","POINT (-87.663046301 41.735001142)"
"13998364","JJ452323","10/14/2025 09:00:00 PM","025XX S PULASKI RD","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1013","010","22","30","03","1150108","1887008","2025","11/02/2025 03:41:09 PM","41.84585638","-87.72460935","POINT (-87.72460935 41.84585638)"
"13997903","JJ451840","10/14/2025 08:13:00 PM","013XX W FULLERTON AVE","0340","ROBBERY","ATTEMPT STRONG ARM - NO WEAPON","COMMERCIAL / BUSINESS OFFICE","false","false","1811","018","2","7","03","1167026","1916064","2025","10/22/2025 03:42:01 PM","41.92524237","-87.661687058","POINT (-87.661687058 41.92524237)"
"13997783","JJ451809","10/14/2025 07:15:00 PM","061XX W FULLERTON AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","PARK PROPERTY","false","false","2512","025","30","19","03","1135255","1915305","2025","11/02/2025 03:41:09 PM","41.923783122","-87.778448036","POINT (-87.778448036 41.923783122)"
"13998170","JJ452138","10/14/2025 07:00:00 PM","008XX S WABASH AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","4","32","06","1176920","1896484","2025","11/02/2025 03:41:09 PM","41.871295508","-87.625925454","POINT (-87.625925454 41.871295508)"
"13997919","JJ451765","10/14/2025 06:46:00 PM","072XX S LOWE AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0732","007","6","68","05","1173396","1856989","2025","11/02/2025 03:41:09 PM","41.762996467","-87.640033176","POINT (-87.640033176 41.762996467)"
"13997962","JJ451889","10/14/2025 06:30:00 PM","027XX S QUINN ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0913","009","11","60","05","1169672","1886317","2025","11/02/2025 03:41:09 PM","41.843557248","-87.652831228","POINT (-87.652831228 41.843557248)"
"13997917","JJ451851","10/14/2025 06:30:00 PM","072XX S EVANS AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0323","003","6","69","05","1182479","1857092","2025","11/02/2025 03:41:09 PM","41.763073396","-87.606739468","POINT (-87.606739468 41.763073396)"
"13999217","JJ452461","10/14/2025 06:00:00 PM","063XX N ARTESIAN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","ALLEY","false","false","2413","024","50","2","06","1158835","1942015","2025","10/22/2025 03:42:01 PM","41.996625438","-87.6910699","POINT (-87.6910699 41.996625438)"
"13997769","JJ451665","10/14/2025 05:00:00 PM","048XX S LAWLER AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0814","008","22","56","05","1143512","1871993","2025","11/02/2025 03:41:09 PM","41.804778725","-87.749191087","POINT (-87.749191087 41.804778725)"
"13997650","JJ451574","10/14/2025 04:43:00 PM","034XX N LAKEWOOD AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1924","019","44","6","05","1167013","1923137","2025","11/02/2025 03:41:09 PM","41.944651319","-87.66153117","POINT (-87.66153117 41.944651319)"
"13997576","JJ451603","10/14/2025 04:30:00 PM","020XX W DEVON AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","2412","024","50","2","05","1161709","1942497","2025","11/02/2025 03:41:09 PM","41.997888422","-87.680484167","POINT (-87.680484167 41.997888422)"
"13997723","JJ451489","10/14/2025 03:45:00 PM","077XX S LOOMIS BLVD","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","0612","006","17","71","03","1168341","1853420","2025","11/02/2025 03:41:09 PM","41.753312963","-87.658663224","POINT (-87.658663224 41.753312963)"
"13998968","JJ452898","10/14/2025 03:00:00 PM","054XX S NOTTINGHAM AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0811","008","23","56","05","1129952","1867619","2025","10/22/2025 03:42:01 PM","41.793017791","-87.79902408","POINT (-87.79902408 41.793017791)"
"14001714","JJ456532","10/14/2025 03:00:00 PM","014XX N SEDGWICK ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","true","1821","018","27","8","05","1173383","1909988","2025","11/02/2025 03:41:09 PM","41.908430535","-87.638509526","POINT (-87.638509526 41.908430535)"
"13997768","JJ451362","10/14/2025 02:45:00 PM","0000X S STATE ST","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0112","001","34","32","03","1176391","1900194","2025","11/02/2025 03:41:09 PM","41.881487914","-87.627755618","POINT (-87.627755618 41.881487914)"
"13997732","JJ451760","10/14/2025 02:30:00 PM","031XX N PULASKI RD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2523","025","31","21","06","1149179","1920548","2025","11/02/2025 03:41:09 PM","41.93791173","-87.727149134","POINT (-87.727149134 41.93791173)"
"13997448","JJ451369","10/14/2025 02:00:00 PM","027XX W COYLE AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","2411","024","50","2","05","1156774","1945993","2025","11/02/2025 03:41:09 PM","42.007583392","-87.698542964","POINT (-87.698542964 42.007583392)"
"13997797","JJ451296","10/14/2025 01:35:00 PM","105XX S OGLESBY AVE","0330","ROBBERY","AGGRAVATED","CHA PARKING LOT / GROUNDS","false","false","0434","004","7","51","03","1193859","1835655","2025","11/02/2025 03:41:09 PM","41.703977007","-87.565731149","POINT (-87.565731149 41.703977007)"
"13997471","JJ451473","10/14/2025 01:20:00 PM","051XX W BELMONT AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2521","025","31","19","06","1141544","1920790","2025","11/02/2025 03:41:09 PM","41.93872052","-87.755203594","POINT (-87.755203594 41.93872052)"
"13998156","JJ451327","10/14/2025 01:10:00 PM","003XX E RANDOLPH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","PARK PROPERTY","false","false","0114","001","42","32","03","1178545","1901314","2025","11/02/2025 03:41:09 PM","41.884512384","-87.619812122","POINT (-87.619812122 41.884512384)"
"13997689","JJ451254","10/14/2025 12:49:00 PM","034XX N PACIFIC AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1631","016","38","17","03","1122134","1921940","2025","11/02/2025 03:41:09 PM","41.94221331","-87.826516637","POINT (-87.826516637 41.94221331)"
"13998307","JJ452318","10/14/2025 11:00:00 AM","033XX W DIVERSEY AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1412","014","35","22","05","1153769","1918425","2025","11/02/2025 03:41:09 PM","41.931995753","-87.710336581","POINT (-87.710336581 41.931995753)"
"13998506","JJ452504","10/14/2025 10:45:00 AM","065XX S MORGAN ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0724","007","16","68","05","1170770","1861454","2025","11/02/2025 03:41:09 PM","41.775306654","-87.649527803","POINT (-87.649527803 41.775306654)"
"14000556","JJ455027","10/14/2025 10:30:00 AM","107XX S AVENUE C","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","0432","004","10","52","03","1204455","1834320","2025","11/02/2025 03:41:09 PM","41.70004794","-87.526977271","POINT (-87.526977271 41.70004794)"
"13997167","JJ450882","10/14/2025 08:15:00 AM","027XX N MARMORA AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","2514","025","30","19","05","1136590","1917506","2025","10/22/2025 03:42:01 PM","41.929799103","-87.773489846","POINT (-87.773489846 41.929799103)"
"13999366","JJ450915","10/14/2025 08:02:00 AM","080XX S MERRILL AVE","0330","ROBBERY","AGGRAVATED","STREET","false","true","0414","004","8","46","03","1191924","1852150","2025","11/02/2025 03:41:09 PM","41.749287997","-87.572282625","POINT (-87.572282625 41.749287997)"
"13997550","JJ451463","10/14/2025 08:00:00 AM","004XX W WINNECONNA PKWY","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0621","006","17","69","05","1174538","1853191","2025","10/22/2025 03:42:01 PM","41.752548962","-87.635960403","POINT (-87.635960403 41.752548962)"
"13997715","JJ451399","10/14/2025 08:00:00 AM","011XX S MICHIGAN AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","PARK PROPERTY","false","false","0114","001","4","32","03","1177427","1895303","2025","11/02/2025 03:41:09 PM","41.868043292","-87.624099912","POINT (-87.624099912 41.868043292)"
"13998698","JJ452831","10/14/2025 06:30:00 AM","080XX S VERNON AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0631","006","6","44","03","1180637","1851861","2025","11/02/2025 03:41:09 PM","41.748761463","-87.613651054","POINT (-87.613651054 41.748761463)"
"13998252","JJ450815","10/14/2025 06:30:00 AM","049XX N MENARD AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1622","016","45","11","06","1136510","1932558","2025","10/22/2025 03:42:01 PM","41.971104742","-87.773422477","POINT (-87.773422477 41.971104742)"
"13997077","JJ450792","10/14/2025 04:28:00 AM","071XX S STONY ISLAND AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","0324","003","8","43","03","1188052","1857743","2025","11/02/2025 03:41:09 PM","41.764728804","-87.586292974","POINT (-87.586292974 41.764728804)"
"13997058","JJ450765","10/14/2025 03:34:00 AM","0000X N MASON AVE","0650","BURGLARY","HOME INVASION","APARTMENT","false","false","1513","015","29","25","05","1136768","1899805","2025","11/02/2025 03:41:09 PM","41.881222205","-87.773260431","POINT (-87.773260431 41.881222205)"
"13997040","JJ450752","10/14/2025 02:30:00 AM","004XX W SURF ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - PORCH / HALLWAY","false","false","1934","019","44","6","05","1172790","1919420","2025","11/02/2025 03:41:09 PM","41.934325528","-87.640407923","POINT (-87.640407923 41.934325528)"
"13997000","JJ450746","10/14/2025 02:20:00 AM","005XX W ROOSEVELT RD","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","0124","001","28","28","05","1172744","1894970","2025","11/02/2025 03:41:09 PM","41.867234401","-87.641301791","POINT (-87.641301791 41.867234401)"
"13997034","JJ450744","10/14/2025 02:10:00 AM","067XX S ABERDEEN ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","true","false","0724","007","16","68","05","1170144","1860111","2025","11/02/2025 03:41:09 PM","41.771634934","-87.651861652","POINT (-87.651861652 41.771634934)"
"14001279","JJ450781","10/14/2025 01:30:00 AM","045XX S KARLOV AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0815","008","14","57","05","1149777","1874320","2025","11/02/2025 03:41:09 PM","41.811045212","-87.726153204","POINT (-87.726153204 41.811045212)"
"13997170","JJ450962","10/14/2025 01:00:00 AM","017XX N KEDVALE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","ALLEY","false","false","2534","025","26","20","06","1148448","1911274","2025","11/02/2025 03:41:09 PM","41.912477176","-87.730075514","POINT (-87.730075514 41.912477176)"
"13997256","JJ451122","10/14/2025 12:30:00 AM","021XX N AUSTIN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE - GARAGE","false","false","2515","025","36","19","06","1136050","1913717","2025","11/02/2025 03:41:09 PM","41.919411312","-87.775564802","POINT (-87.775564802 41.919411312)"
"13996976","JJ450707","10/14/2025 12:21:00 AM","017XX W SUPERIOR ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","ALLEY","false","false","1215","012","1","24","06","1164704","1905063","2025","10/22/2025 03:42:01 PM","41.895104477","-87.670531511","POINT (-87.670531511 41.895104477)"
"13997372","JJ451104","10/14/2025 12:00:00 AM","053XX S INDIANA AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","true","false","0231","002","3","40","05","1178507","1869626","2025","11/02/2025 03:41:09 PM","41.797559107","-87.620916846","POINT (-87.620916846 41.797559107)"
"13998454","JJ452519","10/14/2025 12:00:00 AM","081XX S ELLIS AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","true","0631","006","8","44","05","1184307","1851311","2025","11/02/2025 03:41:09 PM","41.747167184","-87.600220148","POINT (-87.600220148 41.747167184)"
"13997059","JJ450696","10/13/2025 11:45:00 PM","087XX S MORGAN ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","2222","022","21","71","03","1171174","1846812","2025","11/02/2025 03:41:09 PM","41.735118291","-87.648474077","POINT (-87.648474077 41.735118291)"
"13997181","JJ450901","10/13/2025 11:00:00 PM","011XX N MENARD AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE - YARD (FRONT / BACK)","false","false","1511","015","29","25","06","1137479","1907045","2025","11/02/2025 03:41:09 PM","41.901076929","-87.770475244","POINT (-87.770475244 41.901076929)"
"13997295","JJ451065","10/13/2025 11:00:00 PM","013XX N SPRINGFIELD AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2535","025","36","23","06","1150140","1908484","2025","11/02/2025 03:41:09 PM","41.904788322","-87.723932322","POINT (-87.723932322 41.904788322)"
"13997097","JJ450823","10/13/2025 11:00:00 PM","010XX N MASSASOIT AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","ALLEY","false","false","1511","015","29","25","06","1137832","1906376","2025","11/02/2025 03:41:09 PM","41.899234748","-87.769194784","POINT (-87.769194784 41.899234748)"
"13996966","JJ450694","10/13/2025 10:50:00 PM","016XX W GRAND AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1215","012","1","24","06","1165495","1903564","2025","10/21/2025 03:46:26 PM","41.890974305","-87.667669094","POINT (-87.667669094 41.890974305)"
"13997061","JJ450699","10/13/2025 10:27:00 PM","069XX N KEDZIE AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","APARTMENT","false","false","2411","024","50","2","05","1153857","1945811","2025","11/02/2025 03:41:09 PM","42.007142825","-87.709280128","POINT (-87.709280128 42.007142825)"
"13998120","JJ451197","10/13/2025 10:00:00 PM","063XX N SACRAMENTO AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","APARTMENT","false","false","2413","024","50","2","03","1155198","1941872","2025","11/02/2025 03:41:09 PM","41.996307115","-87.704452775","POINT (-87.704452775 41.996307115)"
"13997249","JJ451113","10/13/2025 10:00:00 PM","013XX W WILSON AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1913","019","46","3","06","1166096","1930654","2025","11/02/2025 03:41:09 PM","41.96529796","-87.664686093","POINT (-87.664686093 41.96529796)"
"13999370","JJ453666","10/13/2025 09:30:00 PM","079XX S ST LAWRENCE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0624","006","6","44","06","1181611","1852530","2025","11/02/2025 03:41:09 PM","41.750574861","-87.610061387","POINT (-87.610061387 41.750574861)"
"13996941","JJ450673","10/13/2025 08:45:00 PM","010XX N ELSTON AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1213","012","27","24","06","1168459","1907194","2025","10/21/2025 03:46:26 PM","41.900871652","-87.656678705","POINT (-87.656678705 41.900871652)"
"13997088","JJ450809","10/13/2025 08:00:00 PM","049XX W MADISON ST","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","STREET","false","false","1533","015","28","25","03","1143578","1899572","2025","11/02/2025 03:41:09 PM","41.880458148","-87.748259978","POINT (-87.748259978 41.880458148)"
"13997793","JJ450517","10/13/2025 07:00:00 PM","077XX S SOUTH SHORE DR","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0421","004","7","43","05","1197175","1854844","2025","11/02/2025 03:41:09 PM","41.756551463","-87.552951751","POINT (-87.552951751 41.756551463)"
"13997341","JJ450981","10/13/2025 06:30:00 PM","003XX E 35TH ST","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","0212","002","4","35","05","1179223","1881855","2025","11/02/2025 03:41:09 PM","41.831100186","-87.61791784","POINT (-87.61791784 41.831100186)"
"13996747","JJ450550","10/13/2025 06:20:00 PM","021XX N CLAREMONT AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","1432","014","32","22","05","1160288","1914547","2025","11/02/2025 03:41:09 PM","41.921221771","-87.686487656","POINT (-87.686487656 41.921221771)"
"13996783","JJ450458","10/13/2025 06:00:00 PM","117XX S PARNELL AVE","0325","ROBBERY","VEHICULAR HIJACKING","APARTMENT","false","false","0524","005","21","53","03","1174754","1826810","2025","10/21/2025 03:46:26 PM","41.680150987","-87.635951916","POINT (-87.635951916 41.680150987)"
"13998882","JJ452637","10/13/2025 05:45:00 PM","047XX W foster ave","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1712","017","39","14","06","1143997","1934162","2025","11/02/2025 03:41:09 PM","41.975368669","-87.745851197","POINT (-87.745851197 41.975368669)"
"28916","JJ450287","10/13/2025 05:15:00 PM","003XX W ROOT ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0925","009","3","37","01A","1174762","1877437","2025","10/21/2025 03:46:26 PM","41.819077587","-87.63441729","POINT (-87.63441729 41.819077587)"
"13996996","JJ450597","10/13/2025 04:43:00 PM","026XX W CERMAK RD","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","1034","010","25","30","05","1159036","1889294","2025","11/02/2025 03:41:09 PM","41.851951085","-87.691781493","POINT (-87.691781493 41.851951085)"
"13997261","JJ451143","10/13/2025 03:00:00 PM","013XX W 52ND ST","0610","BURGLARY","FORCIBLE ENTRY","PARK PROPERTY","false","false","0934","009","20","61","05","1168459","1870286","2025","11/02/2025 03:41:09 PM","41.799592827","-87.657745237","POINT (-87.657745237 41.799592827)"
"13996711","JJ450322","10/13/2025 03:00:00 PM","047XX S LAVERGNE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0814","008","22","56","05","1143825","1872733","2025","11/02/2025 03:41:09 PM","41.806803559","-87.748024639","POINT (-87.748024639 41.806803559)"
"13996644","JJ450288","10/13/2025 01:00:00 PM","007XX N CALIFORNIA AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","1221","012","36","23","03","1157583","1905001","2025","11/02/2025 03:41:09 PM","41.895082319","-87.696686817","POINT (-87.696686817 41.895082319)"
"13997060","JJ450046","10/13/2025 12:38:00 PM","062XX N ROCKWELL ST","0320","ROBBERY","STRONG ARM - NO WEAPON","RESIDENCE - YARD (FRONT / BACK)","false","false","2413","024","50","2","03","1157860","1941369","2025","11/02/2025 03:41:09 PM","41.994872799","-87.694674239","POINT (-87.694674239 41.994872799)"
"13996336","JJ449961","10/13/2025 11:00:00 AM","079XX S BRANDON AVE","031A","ROBBERY","ARMED - HANDGUN","APARTMENT","false","true","0422","004","7","46","03","1198863","1852907","2025","11/02/2025 03:41:09 PM","41.751194021","-87.546830594","POINT (-87.546830594 41.751194021)"
"13996305","JJ449971","10/13/2025 11:00:00 AM","048XX N KENTUCKY AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","1712","017","39","14","05","1144631","1931725","2025","10/21/2025 03:46:26 PM","41.968669401","-87.743581423","POINT (-87.743581423 41.968669401)"
"13996307","JJ449823","10/13/2025 09:50:00 AM","060XX W DIVERSEY AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2511","025","30","19","03","1135476","1917979","2025","11/02/2025 03:41:09 PM","41.931116955","-87.777572298","POINT (-87.777572298 41.931116955)"
"13996393","JJ449833","10/13/2025 09:36:00 AM","027XX W 41ST ST","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","PARK PROPERTY","true","false","0921","009","12","58","03","1158625","1877390","2025","11/02/2025 03:41:09 PM","41.819293549","-87.693615364","POINT (-87.693615364 41.819293549)"
"13996566","JJ450416","10/13/2025 09:30:00 AM","032XX W IRVING PARK RD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1733","017","33","16","06","1154140","1926415","2025","11/02/2025 03:41:09 PM","41.953913486","-87.70875926","POINT (-87.70875926 41.953913486)"
"14019939","JJ478368","10/13/2025 09:00:00 AM","026XX E 79TH ST","0610","BURGLARY","FORCIBLE ENTRY","CONVENIENCE STORE","false","false","0422","004","7","46","05","1195379","1853104","2025","11/07/2025 03:41:20 PM","41.751821289","-87.559590955","POINT (-87.559590955 41.751821289)"
"13996402","JJ450125","10/13/2025 07:06:00 AM","006XX S CLARK ST","0620","BURGLARY","UNLAWFUL ENTRY","RESTAURANT","false","false","0123","001","34","32","05","1175622","1897480","2025","11/02/2025 03:41:09 PM","41.874057849","-87.630660914","POINT (-87.630660914 41.874057849)"
"13998211","JJ452219","10/13/2025 07:00:00 AM","051XX N LA CROSSE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1621","016","39","12","06","1143074","1933850","2025","11/02/2025 03:41:09 PM","41.974529836","-87.749253253","POINT (-87.749253253 41.974529836)"
"13996607","JJ450332","10/13/2025 07:00:00 AM","002XX N LAPORTE AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","true","1532","015","28","25","05","1143336","1901144","2025","11/02/2025 03:41:09 PM","41.884776431","-87.749109294","POINT (-87.749109294 41.884776431)"
"13996935","JJ449627","10/13/2025 05:11:00 AM","039XX N NEVA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE - COMMERCIAL","false","false","1632","016","38","17","06","1127685","1925455","2025","11/02/2025 03:41:09 PM","41.951767008","-87.806034307","POINT (-87.806034307 41.951767008)"
"13996454","JJ449784","10/13/2025 05:00:00 AM","112XX S INDIANA AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","APARTMENT","false","false","0531","005","9","49","03","1179571","1830515","2025","11/02/2025 03:41:09 PM","41.690209699","-87.618206966","POINT (-87.618206966 41.690209699)"
"13998460","JJ452332","10/13/2025 04:30:00 AM","069XX N SHERIDAN RD","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","2431","024","49","1","05","1166747","1946376","2025","11/02/2025 03:41:09 PM","42.00842557","-87.661839303","POINT (-87.661839303 42.00842557)"
"14004925","JJ460154","10/13/2025 03:51:00 AM","007XX S PLYMOUTH CT","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","0123","001","4","32","05","1176172","1897073","2025","11/02/2025 03:41:09 PM","41.872928643","-87.62865386","POINT (-87.62865386 41.872928643)"
"13996537","JJ449613","10/13/2025 02:38:00 AM","033XX W NORTH AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","1422","014","26","23","05","1154022","1910440","2025","11/02/2025 03:41:09 PM","41.9100792","-87.709620261","POINT (-87.709620261 41.9100792)"
"13996897","JJ450340","10/13/2025 02:30:00 AM","001XX N ABERDEEN ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1224","012","27","28","05","1169124","1900933","2025","11/02/2025 03:41:09 PM","41.88367663","-87.654418091","POINT (-87.654418091 41.88367663)"
"13996035","JJ449595","10/13/2025 02:30:00 AM","017XX E 67TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0332","003","5","43","03","1189142","1860906","2025","10/21/2025 03:46:26 PM","41.773382291","-87.58219664","POINT (-87.58219664 41.773382291)"
"13996256","JJ449898","10/13/2025 02:00:00 AM","043XX N KEDZIE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1724","017","33","16","05","1154274","1928616","2025","11/02/2025 03:41:09 PM","41.959950492","-87.708207635","POINT (-87.708207635 41.959950492)"
"13996501","JJ450231","10/13/2025 02:00:00 AM","026XX N PULASKI RD","0610","BURGLARY","FORCIBLE ENTRY","FACTORY / MANUFACTURING BUILDING","false","false","2524","025","31","22","05","1149272","1917228","2025","11/02/2025 03:41:09 PM","41.928799559","-87.726893646","POINT (-87.726893646 41.928799559)"
